Error,Time,Features
100.75321421889525,2015-04-26 01:23:01,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
84.921749327083049,2015-04-26 01:26:11,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
86.56468426213722,2015-04-26 01:31:04,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
86.571710463820565,2015-04-26 01:42:02,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
84.9142147090175,2015-04-26 01:48:57,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
84.92742619023754,2015-04-26 01:55:19,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 10), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
84.94524345697593,2015-04-26 01:57:39,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': False, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
84.916193979711551,2015-04-26 01:59:45,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
112.71693781404566,2015-04-26 02:05:13,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
112.72095339081078,2015-04-26 02:08:53,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
83.193633781404131,2015-04-26 02:11:44,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
83.166254965053469,2015-04-26 02:14:45,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
83.602031369595366,2015-04-26 02:34:22,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'question_mark': True, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
83.582922372220878,2015-04-26 02:41:45,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'question_mark': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
83.798760615547025,2015-04-26 02:44:20,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'question_mark': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': False, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
84.295006199510055,2015-04-26 02:48:15,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': True, 'question_percent': False, 'question_mark': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
83.322876536914904,2015-04-26 02:50:24,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'question_mark': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': False, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
83.17719829249765,2015-04-26 02:53:03,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'question_mark': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
83.237961565706513,2015-04-26 02:55:29,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'question_mark': True, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
83.029690314273793,2015-04-26 02:58:41,"Continuous{'all_upper': False, 'question_sentence_count': True, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'question_mark': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
83.02472470463664,2015-04-26 03:02:45,"Continuous{'all_upper': False, 'question_sentence_count': True, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'question_mark': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
83.110503484660015,2015-04-26 03:09:36,"Continuous{'all_upper': False, 'wiki_answer': True, 'numbers': False, 'unique': True, 'provided_answer': True, 'category_average': True, 'question_percent': False, 'question_comma_count': True, 'capital': True, 'speech': True, 'question_average': True, 'user_category_average': False, 'question_answer_percent': True, 'question_length': True, 'question_sentence_count': True, 'user_average': True, 'question_count': False, 'before_noun': True, 'word': False, 'question_mark': False, 'ngram_range': (2, 20), 'foreign': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
83.070356990483162,2015-04-26 03:21:45,"Continuous{'all_upper': False, 'wiki_answer': True, 'numbers': False, 'unique': True, 'provided_answer': True, 'category_average': True, 'question_percent': False, 'question_comma_count': True, 'capital': True, 'speech': True, 'question_average': True, 'user_category_average': False, 'question_answer_percent': True, 'user_num_answered': True, 'question_length': True, 'question_sentence_count': True, 'user_average': True, 'question_count': False, 'before_noun': True, 'word': False, 'question_mark': False, 'ngram_range': (2, 20), 'foreign': True, 'question_double_quote_count': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
82.955982832579949,2015-04-26 03:24:29,"Continuous{'all_upper': False, 'wiki_answer': True, 'numbers': False, 'unique': True, 'provided_answer': True, 'category_average': True, 'question_percent': False, 'question_comma_count': True, 'capital': True, 'speech': True, 'question_average': True, 'user_category_average': False, 'question_answer_percent': True, 'user_num_answered': False, 'question_length': True, 'question_sentence_count': True, 'user_average': True, 'question_count': False, 'before_noun': True, 'word': False, 'question_mark': False, 'ngram_range': (2, 20), 'foreign': True, 'question_double_quote_count': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
83.181180395146015,2015-04-26 03:26:51,"Continuous{'all_upper': False, 'wiki_answer': True, 'numbers': False, 'unique': True, 'provided_answer': True, 'category_average': True, 'question_percent': False, 'question_comma_count': True, 'capital': True, 'speech': True, 'question_average': True, 'user_category_average': False, 'question_answer_percent': True, 'user_num_answered': True, 'question_length': True, 'question_sentence_count': True, 'user_average': True, 'question_count': False, 'before_noun': True, 'word': False, 'question_mark': False, 'ngram_range': (2, 20), 'foreign': True, 'question_double_quote_count': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
82.968685701399082,2015-04-26 03:31:55,"Continuous{'all_upper': False, 'wiki_answer': True, 'numbers': False, 'question_single_quote_count': True, 'unique': True, 'provided_answer': True, 'category_average': True, 'question_percent': False, 'question_comma_count': True, 'capital': True, 'speech': True, 'question_average': True, 'user_category_average': False, 'question_answer_percent': True, 'user_num_answered': False, 'question_length': True, 'question_sentence_count': True, 'user_average': True, 'question_count': False, 'before_noun': True, 'word': False, 'question_mark': False, 'ngram_range': (2, 20), 'foreign': True, 'question_double_quote_count': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
82.831827089273901,2015-04-26 03:35:28,"Continuous{'all_upper': True, 'wiki_answer': True, 'numbers': False, 'question_single_quote_count': False, 'unique': True, 'provided_answer': True, 'category_average': True, 'question_percent': False, 'question_comma_count': True, 'capital': True, 'speech': True, 'question_average': True, 'user_category_average': False, 'question_answer_percent': True, 'user_num_answered': False, 'question_length': True, 'question_sentence_count': True, 'user_average': True, 'question_count': False, 'before_noun': True, 'word': False, 'question_mark': False, 'ngram_range': (2, 20), 'foreign': True, 'question_double_quote_count': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
82.95803631640328,2015-04-26 03:41:37,"Continuous{'all_upper': True, 'wiki_answer': True, 'numbers': False, 'question_single_quote_count': False, 'unique': True, 'provided_answer': True, 'category_average': True, 'question_percent': False, 'question_comma_count': True, 'capital': True, 'speech': True, 'question_average': True, 'user_category_average': False, 'question_answer_percent': True, 'user_num_answered': False, 'question_asterisk_count': True, 'question_length': True, 'question_sentence_count': True, 'user_average': True, 'question_count': False, 'before_noun': True, 'word': False, 'question_mark': False, 'ngram_range': (2, 20), 'foreign': True, 'question_double_quote_count': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
83.000555905980264,2015-04-26 03:44:00,"Continuous{'all_upper': True, 'wiki_answer': True, 'numbers': False, 'question_single_quote_count': True, 'unique': True, 'provided_answer': True, 'category_average': True, 'question_percent': False, 'question_comma_count': True, 'capital': True, 'speech': True, 'question_average': True, 'user_category_average': False, 'question_answer_percent': True, 'user_num_answered': False, 'question_asterisk_count': False, 'question_length': True, 'question_sentence_count': True, 'user_average': True, 'question_count': False, 'before_noun': True, 'word': False, 'question_mark': False, 'ngram_range': (2, 20), 'foreign': True, 'question_double_quote_count': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
82.831570809728206,2015-04-26 03:46:22,"Continuous{'all_upper': True, 'wiki_answer': True, 'numbers': False, 'question_single_quote_count': False, 'unique': True, 'provided_answer': True, 'category_average': True, 'question_percent': False, 'question_comma_count': True, 'capital': True, 'speech': True, 'question_average': True, 'user_category_average': False, 'question_answer_percent': True, 'user_num_answered': False, 'question_asterisk_count': False, 'question_length': True, 'question_sentence_count': True, 'user_average': True, 'question_count': False, 'before_noun': True, 'word': False, 'question_mark': False, 'ngram_range': (2, 20), 'foreign': True, 'question_double_quote_count': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
82.812353938964208,2015-04-26 03:48:51,"Continuous{'all_upper': True, 'wiki_answer': True, 'numbers': False, 'question_single_quote_count': False, 'unique': True, 'provided_answer': True, 'category_average': True, 'question_percent': False, 'question_comma_count': True, 'capital': True, 'speech': True, 'question_average': True, 'user_category_average': False, 'question_answer_percent': True, 'user_num_answered': False, 'question_asterisk_count': False, 'question_length': True, 'question_sentence_count': True, 'user_average': True, 'question_count': False, 'before_noun': True, 'word': False, 'question_mark': False, 'ngram_range': (2, 20), 'foreign': True, 'question_double_quote_count': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
82.828277229288858,2015-04-26 03:54:20,"Continuous{'all_upper': True, 'wiki_answer': True, 'numbers': False, 'question_single_quote_count': False, 'unique': True, 'provided_answer': True, 'category_average': True, 'question_percent': False, 'question_comma_count': True, 'capital': True, 'speech': True, 'question_average': True, 'user_category_average': False, 'question_answer_percent': True, 'user_num_answered': False, 'question_asterisk_count': False, 'question_length': True, 'question_sentence_count': True, 'user_average': True, 'question_count': False, 'before_noun': True, 'word': False, 'question_mark': False, 'ngram_range': (2, 20), 'foreign': True, 'question_double_quote_count': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'question_length': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True}"
